session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected,session_duration_log,ip_reputation_score_log,network_packet_size_is64,fail_ratio
SID_00215,436,TCP,2,706.0315237925229,AES,0.3594574510632399,0,Chrome,0,0,6.561075253010789,0.30708568711127,False,0.0
SID_00216,651,TCP,7,316.6108122061147,AES,0.2730883183996028,2,Chrome,0,1,5.760826772263649,0.24144569533022656,False,0.2857142857142857
SID_00217,345,TCP,3,1171.6183429982286,No encryption,0.3820914343646016,1,Unknown,1,1,7.066994427421775,0.3235978840575223,False,0.3333333333333333
SID_00218,452,UDP,4,231.3057526954721,AES,0.1758898600813458,3,Safari,0,1,5.448054403548396,0.16202518869698787,False,0.75
SID_00219,402,UDP,6,1274.8733430770328,AES,0.4186859064025884,1,Chrome,0,1,7.1513861980666285,0.3497310251232024,False,0.16666666666666666
SID_00220,516,TCP,7,132.04816019596333,DES,0.2569158584334239,2,Chrome,1,1,4.890711169413498,0.22866098896940504,False,0.2857142857142857
SID_00221,962,UDP,3,196.0975201486787,AES,0.5667834471156061,1,Chrome,1,0,5.283698632388397,0.4490247579819714,False,0.3333333333333333
SID_00222,126,TCP,2,1118.9978077851902,AES,0.2513053111036512,1,Chrome,0,1,7.021082006952573,0.22418725534853798,False,0.5
SID_00223,637,TCP,7,244.2875861075147,No encryption,0.1238283658460156,1,Chrome,0,1,5.502431343002679,0.1167410403865021,False,0.14285714285714285
SID_00224,177,ICMP,3,1269.336265254229,No encryption,0.1129417568750118,1,Firefox,0,0,7.147036920196445,0.1070067410724119,False,0.3333333333333333
SID_00225,405,UDP,5,1225.5001480117148,AES,0.7302739057014698,0,Chrome,0,1,7.111919984376657,0.5482797229723609,False,0.0
SID_00226,717,ICMP,3,237.97180227640533,AES,0.6146206048540265,2,Unknown,0,1,5.476345562863984,0.4791000094816595,False,0.6666666666666666
SID_00228,284,TCP,5,145.56345742064204,AES,0.4726292422226099,1,Firefox,0,0,4.987458491126841,0.3870494033015724,False,0.2
SID_00229,356,TCP,5,1117.1621572909544,AES,0.2412143356950259,1,Chrome,0,0,7.0194416854970285,0.21609020339247387,False,0.2
SID_00230,635,TCP,10,1501.823588577862,AES,0.0724900815297521,3,Firefox,0,1,7.31510100999522,0.06998312378636493,False,0.3
SID_00231,353,UDP,5,386.3809840655401,AES,0.4272224955366141,0,Chrome,0,0,5.959408663721518,0.35573024472654546,False,0.0
SID_00232,543,TCP,4,143.51076801543536,No encryption,0.1640873775537933,0,Edge,0,0,4.973354023914035,0.15193741311885803,False,0.0
SID_00233,509,TCP,5,62.77560611350965,AES,0.6633916285008086,2,Chrome,0,1,4.155370767918575,0.5088586676760539,False,0.4
SID_00234,369,TCP,4,194.48929953258573,DES,0.4417840130620103,1,Chrome,0,0,5.275505644078803,0.3658812447468213,False,0.25
SID_00235,928,TCP,5,3117.1111237301275,AES,0.2192378797327277,2,Chrome,0,0,8.044982688408608,0.19822597480218937,False,0.4
SID_00236,626,TCP,6,149.326854401643,DES,0.4875925572606101,1,Chrome,0,1,5.012811952799274,0.39715907987033167,False,0.16666666666666666
SID_00237,94,TCP,3,72.08595471285292,AES,0.1673003440945502,2,Chrome,0,0,4.291636210303796,0.15469368445460052,False,0.6666666666666666
SID_00238,537,UDP,4,1231.45768962121,AES,0.3175020689038164,0,Chrome,0,0,7.116765576419854,0.2757375717576247,False,0.0
SID_00239,367,TCP,6,764.4650684422296,No encryption,0.5522961048967473,1,Chrome,0,0,6.640483581714592,0.43973519280066997,False,0.16666666666666666
SID_00240,670,UDP,4,612.2670042320594,DES,0.6324729460357419,2,Chrome,0,1,6.418800410812984,0.4900960099243871,False,0.5
SID_00241,341,TCP,4,475.1521218829639,DES,0.1142464176544391,1,Chrome,0,1,6.165737386963138,0.10817831781081078,False,0.25
SID_00242,477,TCP,5,968.1034736152236,No encryption,0.1763341995400506,0,Chrome,0,0,6.876371390106409,0.16240299238637074,False,0.0
SID_00243,600,TCP,3,958.8035428495627,No encryption,0.3179456138268727,1,Edge,0,0,6.8667286206546345,0.2760741710611514,False,0.3333333333333333
SID_00244,673,UDP,5,441.90985118413903,AES,0.2457649107763063,3,Chrome,0,1,6.093366253138643,0.2197497274244671,False,0.6
SID_00245,259,TCP,3,213.49648104766663,AES,0.5920401183622336,3,Firefox,0,1,5.3682933328613185,0.4650162870809546,False,1.0
SID_00246,433,TCP,3,1472.40752574175,DES,0.4633481759121942,3,Edge,1,1,7.295333041974063,0.3807270813599183,False,1.0
SID_00247,405,TCP,10,143.89705935042394,AES,0.5711969542396962,1,Chrome,0,1,4.976023554782705,0.45183772012312046,False,0.1
SID_00248,369,TCP,3,610.8665546296135,AES,0.3074823935664694,2,Firefox,0,0,6.416514210745579,0.26810345114273565,False,0.6666666666666666
SID_00249,853,UDP,4,943.877265223019,AES,0.3972464248148962,3,Firefox,0,1,6.851055040987976,0.3345034604346751,False,0.75
SID_00250,580,UDP,2,814.8292492241783,No encryption,0.1250070805449069,2,Chrome,0,0,6.704205079665817,0.11778932945427249,False,1.0
SID_00251,247,TCP,5,771.5329877113128,DES,0.1275830500381217,2,Chrome,0,1,6.649674710399089,0.12007644825243327,False,0.4
SID_00252,683,TCP,3,868.966499861094,No encryption,0.2953639630114019,0,Chrome,0,0,6.76845470500047,0.2587917081820977,False,0.0
SID_00253,924,UDP,6,1667.7557175305817,AES,0.2884500333340842,2,Chrome,0,0,7.419833548378245,0.25343997141702074,False,0.3333333333333333
SID_00254,706,TCP,4,363.7989546346428,AES,0.248932846360351,2,Firefox,1,0,5.89934639261121,0.22228946377354272,False,0.5
SID_00255,196,TCP,3,789.8782430060236,AES,0.2640141983689803,1,Chrome,0,0,6.673144027987831,0.2342925285484288,False,0.3333333333333333
SID_00256,403,TCP,3,955.1300120826256,No encryption,0.2727884968338436,1,Chrome,0,0,6.862893899707125,0.24121016031505907,False,0.3333333333333333
SID_00257,753,TCP,2,713.915926948315,AES,0.5568005749245504,2,Edge,0,0,6.572164951092715,0.44263280174845004,False,1.0
SID_00258,358,TCP,2,1866.457231583724,DES,0.4477380834762792,1,Safari,1,0,7.532333015317006,0.3700023960253239,False,0.5
SID_00260,654,TCP,6,441.9142581175928,DES,0.0991734814552741,0,Edge,0,0,6.093376203044968,0.09455851688131253,False,0.0
SID_00261,314,TCP,6,1494.500082454998,DES,0.0805571353825306,3,Safari,0,1,7.310215933205406,0.0774767742178928,False,0.5
SID_00262,488,UDP,5,537.9982787042743,AES,0.2962939229915175,0,Chrome,0,0,6.289712377405334,0.25950936464829355,False,0.0
SID_00263,64,TCP,4,604.296028734614,AES,0.245609204846883,1,Chrome,0,1,6.405717642054401,0.21962473140026534,True,0.25
SID_00264,295,TCP,4,698.3541920212049,DES,0.4533878446573279,4,Firefox,0,1,6.550157326375082,0.37389727578117304,False,1.0
SID_00265,449,TCP,2,311.812813564501,AES,0.3014476018127252,1,Chrome,0,0,5.745604971913036,0.2634771847977964,False,0.5
SID_00266,250,TCP,4,1025.6623175854356,AES,0.1431585535014474,2,Chrome,0,0,6.934068351172456,0.1337950921665085,False,0.5
SID_00267,826,UDP,9,82.62453258190554,AES,0.3901416647324924,1,Chrome,0,1,4.426336928978727,0.3294056590231438,False,0.1111111111111111
SID_00268,213,UDP,3,1625.1259879496724,AES,0.2948380134293726,1,Chrome,0,0,7.393955770469957,0.2583856011726509,False,0.3333333333333333
SID_00269,411,TCP,4,1123.6896964634686,AES,0.080983718175502,1,Chrome,0,0,7.0252624512259025,0.07787147672634397,False,0.25
SID_00270,526,UDP,3,349.10877723244647,No encryption,0.2387502104857343,2,Chrome,0,1,5.858243898290305,0.21410297657989433,False,0.6666666666666666
SID_00271,788,TCP,5,205.35313763445285,DES,0.3051170083506936,2,Edge,1,0,5.329588961483779,0.26629269832671104,False,0.4
SID_00272,212,UDP,6,392.6850037634333,AES,0.3699865367207026,1,Chrome,1,0,5.97555110670717,0.3148009125805802,False,0.16666666666666666
SID_00274,502,TCP,6,25.66391556980137,No encryption,0.2173159655554526,3,Chrome,0,1,3.283311174551332,0.19664840689447907,False,0.5
SID_00275,303,TCP,4,504.7755404096497,No encryption,0.036139235611379,1,Chrome,0,0,6.226092974841281,0.03550153211506308,False,0.25
SID_00277,539,TCP,2,1663.2422532826597,AES,0.1353768117514176,2,Safari,0,1,7.4171251956901445,0.1269645885684996,False,1.0
SID_00278,379,TCP,4,427.3321393830559,DES,0.7082677300966431,1,Firefox,0,1,6.059898921224772,0.5354798337243426,False,0.25
SID_00279,513,UDP,4,957.593324494753,AES,0.2103723487670503,1,Chrome,0,1,6.8654669228944325,0.19092803852439785,False,0.25
SID_00280,422,TCP,5,354.39962301749523,AES,0.0395255450832942,1,Safari,0,1,5.873242854992625,0.03876440240868849,False,0.2
SID_00281,522,ICMP,7,320.0235284583744,AES,0.7191215189351108,1,Firefox,0,1,5.771514417822008,0.5418134155456374,False,0.14285714285714285
SID_00282,632,TCP,6,315.4692574902977,AES,0.3812849634632371,2,Firefox,0,0,5.757226104134465,0.3230141988781203,False,0.3333333333333333
SID_00283,817,TCP,7,906.9969209771176,No encryption,0.2076923991581579,1,Chrome,0,1,6.81124098760118,0.1887114306287771,False,0.14285714285714285
SID_00284,252,UDP,5,2664.7602536271625,DES,0.3229205459042479,2,Firefox,0,0,7.888244569323288,0.279841827323525,False,0.4
SID_00285,926,TCP,6,186.7013391561711,AES,0.2648246677824046,1,Chrome,0,0,5.234852078123065,0.2349335100297097,False,0.16666666666666666
SID_00286,109,UDP,3,826.0377247161939,No encryption,0.5070415050332354,2,Firefox,0,0,6.717850310326942,0.41014846076027783,False,0.6666666666666666
SID_00287,469,UDP,3,246.780815380797,AES,0.3852362102221529,3,Chrome,0,1,5.512544546427182,0.3258706739943533,False,1.0
SID_00288,617,TCP,3,637.6515281008511,DES,0.3480549763150973,1,Chrome,0,1,6.459358966190615,0.29866279527502726,False,0.3333333333333333
SID_00289,556,TCP,3,624.0084850513184,DES,0.1689139808684438,1,Firefox,0,0,6.4377652257263565,0.15607509626537483,False,0.3333333333333333
SID_00290,375,TCP,3,478.3365406589435,AES,0.2315063890845416,3,Chrome,0,1,6.172402940812214,0.2082381266157826,False,1.0
SID_00291,458,TCP,6,552.3513164824271,DES,0.1482395167944512,3,Chrome,0,1,6.315993091821413,0.13822991445811936,False,0.5
SID_00292,401,TCP,4,1697.7533026634542,AES,0.4348808542075785,2,Chrome,0,0,7.43764990963621,0.36108181733775924,False,0.5
SID_00293,382,UDP,5,74.22269221366982,AES,0.0782615402149965,2,Unknown,0,1,4.32045294359646,0.07535005921517884,False,0.4
SID_00294,669,TCP,1,1418.8990127219554,AES,0.4528119810065444,1,Chrome,1,0,7.258341030264876,0.37350097566909196,False,1.0
SID_00296,361,TCP,4,324.6849905115727,No encryption,0.3089934458007555,0,Safari,0,0,5.785930627436364,0.269258479887539,False,0.0
SID_00298,561,TCP,4,1349.0830647792754,DES,0.4244379963753192,1,Chrome,0,0,7.207921399005746,0.353777347420464,False,0.25
SID_00299,662,TCP,6,717.2732948818624,AES,0.3442998834876844,3,Chrome,0,1,6.5768501301658535,0.2958733448067015,False,0.5
SID_00300,625,TCP,7,1042.668395568587,No encryption,0.2151644198288111,2,Chrome,0,1,6.9504970892221625,0.19487939259889955,False,0.2857142857142857
SID_00301,334,ICMP,4,302.6262416858706,DES,0.3722647858030916,3,Chrome,0,1,5.7157974768516295,0.3164625032508746,False,0.75
SID_00302,387,ICMP,2,399.3275015852074,AES,0.395613837280464,1,Firefox,0,0,5.992282966074815,0.33333434521430727,False,0.5
SID_00303,649,TCP,3,1959.4190815651675,DES,0.3065663803520335,2,Firefox,0,0,7.580913546494025,0.2674026124582636,False,0.6666666666666666
SID_00304,622,UDP,3,2599.1028605223205,AES,0.0603654977219078,2,Chrome,0,0,7.863306284966383,0.058613657862566136,False,0.6666666666666666
SID_00305,495,TCP,4,1077.1734625145084,AES,0.7032079060249946,3,Unknown,1,1,6.983023649947565,0.5325134764516685,False,0.75
SID_00306,523,ICMP,3,1107.200843136241,DES,0.4068778143239984,0,Chrome,0,0,7.010493117248915,0.3413729330848541,False,0.0
SID_00308,381,TCP,6,707.8529081699623,AES,0.3981485733080811,2,Firefox,1,1,6.5636480412144085,0.3351489137785575,False,0.3333333333333333
SID_00309,609,TCP,5,723.2493102710545,DES,0.2378407310010676,4,Chrome,1,1,6.585135684313562,0.2133685157447882,False,0.8
SID_00310,459,TCP,7,2655.0208061173084,AES,0.3853178331369276,2,Chrome,1,1,7.884584344194146,0.32592959572157537,False,0.2857142857142857
SID_00311,456,UDP,2,1111.9577051650865,AES,0.1910325841651674,2,Chrome,1,0,7.014776349803351,0.17482064865985153,False,1.0
SID_00312,719,TCP,6,852.1604925144311,AES,0.1247919255078034,1,Chrome,0,0,6.748947680455265,0.11759806344590412,False,0.16666666666666666
SID_00313,665,ICMP,2,167.65844166029746,AES,0.311150174143006,1,Chrome,1,0,5.1278756145704145,0.27090474752945803,False,0.5
SID_00314,662,TCP,2,3020.3860323046188,No encryption,0.2056280711198109,0,Chrome,0,0,8.013470956177319,0.1870006520005309,False,0.0
SID_00315,761,TCP,5,587.6644390849099,AES,0.2234048422822092,3,Chrome,0,1,6.377856308374666,0.20163782587163248,False,0.6
SID_00316,504,TCP,4,2301.836606448674,AES,0.0375548537427198,1,Firefox,0,0,7.741896949170301,0.03686684280241046,False,0.25
SID_00317,636,TCP,5,1000.1740737729252,AES,0.5302517473571433,2,Chrome,0,1,6.9089286640694425,0.42543226262530137,False,0.4
SID_00318,437,UDP,9,32.724964531539314,No encryption,0.6555570079968134,2,Chrome,0,1,3.5182383503968784,0.5041375129283207,False,0.2222222222222222
SID_00319,564,TCP,5,619.4779792906528,AES,0.7008459657944341,3,Chrome,0,1,6.430490115361666,0.5311257542248491,False,0.6
SID_00320,473,TCP,3,1785.567995704509,AES,0.2065512311191087,1,Firefox,0,0,7.488051737586921,0.1877660677749812,False,0.3333333333333333
SID_00321,519,TCP,3,42.53556726617147,AES,0.0942590558146546,3,Edge,0,1,3.7735782423133277,0.09007747287336178,False,1.0
SID_00322,619,TCP,1,1612.287801821638,AES,0.2874080308809998,1,Safari,0,0,7.386029488632937,0.252630918678907,False,1.0
SID_00323,336,ICMP,1,760.2737507680163,AES,0.1663687513809284,1,Unknown,0,0,6.634993018232666,0.15389529125916976,False,1.0
SID_00324,918,TCP,3,36.439237911325336,DES,0.0908575424418104,0,Edge,0,1,3.622719296469677,0.08696412311150906,False,0.0
SID_00325,298,UDP,5,374.21077547878434,DES,0.1202921441842489,0,Chrome,0,0,5.927487936012814,0.11358949431502768,False,0.0
SID_00327,731,TCP,2,1.3742178261820717,AES,0.5961474019470724,2,Chrome,0,0,0.8646680468990899,0.4675928518726562,False,1.0
SID_00328,658,ICMP,3,1813.9684331432584,AES,0.2731890350701901,1,Firefox,0,1,7.503823354340134,0.24152480428550405,False,0.3333333333333333
SID_00329,624,TCP,4,1104.4989387299777,No encryption,0.3929212562510698,1,Chrome,0,0,7.008052040306065,0.3314031650240618,False,0.25
SID_00330,625,TCP,4,273.3975467333533,DES,0.869193051603424,3,Chrome,0,1,5.614577955335646,0.6255068145268375,False,0.75
SID_00331,497,TCP,5,96.56933344668992,AES,0.3286811209903395,1,Firefox,0,1,4.580563237557013,0.28418681188193917,False,0.2
SID_00332,320,TCP,5,44.77607148878523,AES,0.240583882405395,0,Chrome,0,0,3.8237614980154047,0.21558214169866313,False,0.0
SID_00333,515,UDP,4,1993.2775588933573,AES,0.4254693736072761,1,Firefox,0,0,7.598037137872567,0.3545011444728502,False,0.25
SID_00334,364,TCP,5,785.8522366456999,DES,0.2421003251648999,2,Chrome,0,0,6.668040475574066,0.21680375735438678,False,0.4
SID_00335,695,UDP,5,140.01516083320996,AES,0.268389912547167,1,Chrome,0,1,4.948867408237703,0.23774831075478822,False,0.2
SID_00336,470,TCP,5,915.2107096600912,No encryption,0.384418576359952,1,Chrome,0,0,6.820246370600751,0.3252802510362907,False,0.2
SID_00337,334,TCP,4,5443.232509058146,AES,0.1400076001113417,1,Firefox,0,0,8.602312072091186,0.13103492914851614,False,0.25
SID_00338,435,TCP,2,1241.0386833130349,AES,0.1494230392926286,0,Chrome,0,0,7.124509407993128,0.13926011151618192,False,0.0
SID_00339,582,TCP,4,473.2415176636122,AES,0.1563392944588966,0,Chrome,0,0,6.161716722864158,0.14525923450272402,False,0.0
SID_00340,387,ICMP,3,1346.3671189342156,No encryption,0.5066329052737457,3,Chrome,0,1,7.2059076848847345,0.409877296920816,False,1.0
SID_00341,335,TCP,10,1091.0212230897869,No encryption,0.4197703769740367,2,Firefox,0,1,6.995785591179899,0.3504951521809747,False,0.2
SID_00342,548,TCP,2,74.26541693697688,AES,0.4265191353104811,0,Chrome,0,0,4.32102075888361,0.35523730574932866,False,0.0
SID_00343,548,UDP,8,2079.679126752282,AES,0.5914842206986889,1,Chrome,0,1,7.640449622651068,0.4646670529555082,False,0.125
SID_00345,405,TCP,1,714.3709932653392,AES,0.3736617726316543,1,Firefox,1,0,6.572801279826409,0.3174800009292424,False,1.0
SID_00346,546,UDP,5,567.6638976950851,AES,0.2662710184005284,0,Edge,1,0,6.343289570136757,0.23607637537727244,False,0.0
SID_00347,210,TCP,5,206.7486239686035,No encryption,0.0507459575014565,3,Chrome,0,1,5.336328810217129,0.04950034764511161,False,0.6
SID_00348,218,TCP,2,1438.823738468799,No encryption,0.7744699646334658,1,Safari,0,1,7.272275981236973,0.5735017668599915,False,0.5
SID_00349,356,TCP,5,452.3471176973836,AES,0.3653314344121757,3,Chrome,1,1,6.11665809628512,0.31139720825673506,False,0.6
SID_00350,457,TCP,8,692.6809547672295,AES,0.0407143342707764,2,Firefox,0,1,6.542012135447887,0.03990733724874254,False,0.25
SID_00351,562,TCP,8,149.14798986223988,No encryption,0.4366208732963352,1,Edge,0,1,5.011621406808856,0.36229374020380695,False,0.125
SID_00352,795,TCP,5,192.45841079075373,AES,0.5160551428037631,4,Edge,0,1,5.265062558054857,0.41611166043977654,False,0.8
SID_00353,671,TCP,3,3370.574061463249,AES,0.3641933104108133,3,Firefox,0,1,8.123134994851133,0.31056327255457306,False,1.0
SID_00354,468,UDP,5,544.9748401627303,AES,0.2651696049833572,1,Unknown,0,1,6.302572894395136,0.23520618827788042,False,0.2
SID_00355,496,ICMP,3,1353.1384774771834,No encryption,0.2478240234067927,1,Chrome,0,0,7.2109207211209805,0.2214012531192476,False,0.3333333333333333
SID_00356,299,UDP,5,1416.295905152199,AES,0.5835337686450378,0,Firefox,0,0,7.256506042979523,0.4596589120896925,False,0.0
SID_00357,496,TCP,4,3192.434490595072,AES,0.4673798860415752,3,Chrome,0,1,8.068852259434447,0.3834784199948543,False,0.75
SID_00359,564,TCP,10,488.45108771215735,No encryption,0.3186487050541128,2,Chrome,0,1,6.193284534020135,0.27660750395872385,False,0.2
SID_00360,334,TCP,3,2401.7283523063475,DES,0.0942556705721732,3,Firefox,0,1,7.784360184113893,0.09007437922958537,False,1.0
SID_00361,603,TCP,3,363.87692600138746,DES,0.6324430825034763,1,Edge,0,1,5.8995601076841915,0.49007771632540603,False,0.3333333333333333
SID_00362,806,TCP,6,748.4586143609713,DES,0.7293871938831017,0,Chrome,0,1,6.619351098354287,0.547767122568876,False,0.0
SID_00363,478,UDP,5,1379.485976251833,DES,0.5486421613532566,2,Firefox,0,0,7.230190872862859,0.4373785220636902,False,0.4
SID_00364,580,TCP,7,1960.7431473749025,AES,0.2134341893127883,4,Chrome,0,1,7.581588717883043,0.19345451258599985,False,0.5714285714285714
SID_00365,638,TCP,4,593.5997740380213,No encryption,0.2025300154068431,1,Firefox,0,0,6.387888530540415,0.1844276835235542,False,0.25
SID_00366,419,TCP,5,432.8347035997963,DES,0.46121151797168,1,Chrome,1,0,6.072663594270465,0.37926589845081954,False,0.2
SID_00367,544,TCP,3,1043.0877101840715,DES,0.2304731407359234,3,Chrome,1,1,6.950898778499916,0.20739876268381957,False,1.0
SID_00368,502,TCP,2,486.9383156809717,DES,0.2320173428288454,2,Unknown,0,0,6.1901889955706135,0.2086529419837138,False,1.0
SID_00369,519,TCP,2,891.3091643951311,AES,0.5187905318426385,1,Edge,0,0,6.793812669384723,0.41791431538362594,False,0.5
SID_00370,345,TCP,4,1304.606496740328,AES,0.312577903387128,2,Firefox,1,0,7.174422960254699,0.27199306868382706,False,0.5
SID_00371,504,TCP,5,1471.7214585564684,DES,0.5633426780295543,1,Chrome,0,0,7.294867300520556,0.446826271189839,False,0.2
SID_00372,599,TCP,5,234.7605878502669,AES,0.3277441859332334,2,Firefox,1,0,5.46281683185298,0.2834814014241213,False,0.4
SID_00373,790,UDP,6,677.8934494854515,AES,0.0567142081720265,1,Chrome,0,0,6.520464192543202,0.055164290169880004,False,0.16666666666666666
SID_00374,691,UDP,7,20.282360395872487,DES,0.1004325339025341,1,Firefox,1,1,3.0578785791808496,0.09570331515516232,False,0.14285714285714285
SID_00375,930,TCP,6,1278.625148805052,DES,0.3842531293597677,3,Edge,0,1,7.1543224615279435,0.32516073740812057,False,0.5
SID_00376,346,TCP,2,106.91213415339824,No encryption,0.2879448991145958,2,Firefox,0,0,4.681317323340657,0.25304784657653223,False,1.0
